id,zipcode,score
2294,68666,2
2295,60469,3
2297,41064,1
2298,88032,1
2301,6033,38
2302,37059,1
2306,12810,0
2307,44406,23
2308,87821,0
2309,65711,9
2310,57366,3
2311,35983,1
2314,59028,0
2315,78376,0
2316,16407,9
2318,35441,0
2319,63431,0
2320,50002,2
2322,72016,1
2323,98937,3
2325,47577,1
2326,1775,5
2327,14546,4
2329,61560,0
2330,14872,0
2331,37419,6
2333,50316,10
2334,29175,0
2335,7751,22
2336,78834,7
2337,32212,2
2340,65075,1
2341,31544,0
2342,38642,0
2343,33585,1
2344,39638,2
2347,60146,1
2348,12943,1
2349,58572,0
2351,82901,31
2352,50029,0
2353,86018,0
2355,68787,7
2356,6084,9
2357,83445,5
2358,66052,1
2360,53527,8
2361,89086,1
2362,15864,1
2363,16201,18
2364,50629,1
2365,61822,20
2366,95125,49
2367,61377,1
2368,37218,6
2369,70806,46
2371,59222,0
2372,19602,7
2373,12150,0
2374,46278,17
2376,31765,1
2377,60145,2
2378,76034,34
2379,82227,0
2380,31331,2
2381,17352,0
2382,46301,0
2384,65689,4
2385,58634,0
2387,21617,9
2390,61853,8
2391,64118,28
2392,19031,7
2394,33434,30
2395,64735,15
2399,66510,0
2401,27358,10
2402,40502,25
2403,14476,1
2404,78154,29
2405,54114,6
2406,96776,0
2407,32084,45
2408,18457,0
2409,47905,46
2411,22560,9
2413,84022,0
2414,57322,0
2415,32925,2
2416,76210,22
2418,98580,4
2419,79730,0
2420,37086,20
2421,38637,12
2422,75568,2
2423,2152,10
2426,4285,0
2428,12921,2
2429,26424,0
2430,11373,61
2432,88348,0
2433,59054,0
2434,30680,25
2435,54914,38
2436,23952,0
2437,18344,6
2438,77098,49
2439,16160,0
2442,46710,3
2445,56578,1
2447,41776,0
2448,38240,1
2449,72662,0
2450,17560,2
2451,98281,2
2452,92503,52
2453,21244,26
2455,20745,21
2457,98012,41
2458,33709,17
2459,95348,16
2460,60431,17
2461,55088,2
2462,17930,0
2463,62854,1
2464,35640,14
2466,49712,8
2467,67013,1
2468,6021,0
2469,26257,0
2470,53097,5
2471,54956,35
2472,72176,1
2473,48638,8
2474,1560,2
2475,56353,8
2478,98939,0
2479,76448,8
2480,3906,3
2481,3860,13
2482,50702,21
2483,20667,0
2485,5444,2
2486,3579,1
2487,78729,18
2489,48091,22
2490,63301,50
2492,46044,1
2493,80645,3
2496,48891,1
2497,72444,1
2498,77708,8
2499,13809,0
2500,57442,3
2502,65074,2
2503,35480,0
2504,80921,19
2505,31052,2
2506,86040,10
2507,96708,8
2509,70770,1
2510,12420,0
2511,72666,0
2512,20684,1
2513,21788,8
2516,15957,0
2517,49329,3
2518,30802,3
2519,14482,7
2520,7059,26
2521,98355,1
2522,21658,7
2523,56472,9
2524,32228,2
2525,47231,0
2526,44223,16
2527,78067,0
2528,70637,0
2529,62341,2
2530,68777,1
2531,24613,0
2533,29335,2
2535,61048,4
2537,13751,0
2538,28098,3
2539,13456,2
2540,25825,1
2541,46312,14
2542,80480,2
2543,93206,2
2544,30667,0
2547,3752,0
2548,40046,0
2549,7078,21
2553,81125,2
2556,37347,7
2557,26146,1
2558,28327,8
2559,66449,1
2561,33129,22
2562,75561,2
2563,10928,3
2565,16661,0
2567,22728,1
2568,97834,1
2569,34436,4
2570,31087,2
2571,43240,20
2572,2874,3
2573,47992,1
2575,18237,1
2577,78598,0
2578,64106,24
2579,8046,10
2581,80903,55
2582,23834,30
2584,28677,32
2585,23502,40
2586,11356,30
2587,11416,16
2588,54129,2
2589,63701,36
2590,10990,18
2591,78101,3
2592,78373,9
2593,92551,6
2594,81029,0
2596,2215,21
2597,71277,0
2598,14101,1
2599,26260,2
2600,46571,4
2601,37361,1
2602,20006,62
2603,62561,3
2604,17102,8
2605,53059,1
2606,17944,0
2608,4578,6
2610,82412,0
2611,55970,1
2612,37321,13
2613,40935,1
2615,35907,3
2616,26238,0
2617,83401,38
2618,30108,4
2620,98802,23
2621,4677,0
2622,51560,2
2623,49441,25
2624,65344,0
2626,65453,8
2629,68502,21
2630,84739,0
2631,16046,17
2632,39653,2
2633,73098,2
2634,8085,18
2635,42027,1
2636,99652,2
2637,47388,0
2638,68820,0
2639,48022,1
2640,25530,4
2641,3801,67
2643,44053,13
2645,58228,1
2646,13057,36
2647,29009,1
2648,49051,1
2649,99371,0
2650,98422,8
2653,72523,0
2654,49837,7
2655,23964,1
2656,78536,0
2658,12856,0
2660,33825,12
2661,37807,5
2664,48806,1
2665,73042,0
2666,34135,39
2667,96021,8
2668,6035,6
2669,57012,1
2670,6776,26
2671,2054,7
2672,73541,1
2673,72629,0
2675,32746,65
2677,6413,14
2678,64503,12
2680,72351,0
2681,13787,1
2682,68070,1
2683,64830,0
2684,27530,28
2685,21237,30
2686,43202,11
2687,18929,8
2688,7928,18
2689,1104,19
2690,93725,21
2691,79762,34
2692,1082,6
2693,95456,1
2695,15728,3
2696,67001,1
2699,74957,1
2700,12190,0
2701,48458,8
2702,12020,26
2703,59851,0
2704,36258,0
2705,12847,1
2706,83660,4
2707,60537,0
2708,67438,0
2711,35452,1
2715,37135,6
2716,79068,2
2717,52806,28
2718,50854,3
2720,16114,0
2721,59526,1
2722,98673,0
2723,53504,2
2724,73801,23
2725,79229,0
2726,64012,21
2727,93609,2
2728,49622,2
2729,97624,2
2730,70736,0
2731,12444,0
2732,55707,2
2733,50475,1
2734,89008,1
2735,74869,0
2736,84066,16
2737,54566,1
2738,68453,0
2739,65770,1
2740,56548,1
2741,21154,4
2742,57384,1
2743,65347,0
2744,30354,17
2746,31562,0
2747,38344,6
2748,44142,15
2749,12821,0
2750,25865,0
2751,12752,0
2752,55769,1
2753,33178,91
2754,80023,15
2756,84098,38
2757,58368,6
2758,32836,17
2759,36758,0
2760,44022,21
2761,15205,39
2762,66554,0
2763,98840,4
2764,55021,25
2765,44610,3
2766,8324,0
2767,56249,0
2768,67661,6
2769,30342,56
2770,15772,1
2771,48028,1
2772,30215,16
2773,79912,65
2776,68882,0
2777,68846,0
2778,37160,23
2779,49802,5
2780,1339,1
2782,38059,3
2783,68725,0
2784,94506,17
2785,54524,1
2786,32164,18
2787,62817,0
2788,95608,37
2789,31032,8
2790,38380,0
2791,56452,3
2792,75976,0
2793,54135,1
2794,46056,1
2795,18631,1
2796,41836,0
2797,27873,0
2798,54479,3
2799,5832,1
2800,55437,20
2801,70549,2
2802,2807,7
2803,14059,8
2804,42320,5
2806,79316,8
2809,40312,2
2811,24553,1
2813,13863,0
2814,51249,5
2815,94599,4
2816,8077,19
2817,15086,7
2818,54545,2
2820,97128,37
2821,16624,0
2822,50133,0
2823,27803,9
2824,85643,6
2825,72534,0
2827,28146,12
2828,6263,0
2829,93723,3
2830,53137,1
2831,49276,0
2832,56003,11
2833,40337,1
2834,63663,1
2835,19002,27
2837,16133,1
2838,77419,1
2839,63072,1
2840,62905,0
2841,29435,1
2843,46231,5
2844,37873,2
2845,12749,1
2847,50470,0
2848,90630,40
2849,22508,6
2850,11217,47
2851,28904,7
2852,46706,20
2853,33311,41
2854,94526,40
2855,65622,7
2856,30220,1
2858,4918,1
2859,45318,4
2860,25252,0
2861,78934,9
2862,62885,0
2863,31550,0
2864,90402,16
2866,36105,8
2867,16025,3
2868,52251,0
2869,55129,11
2870,56646,0
2871,15801,27
2872,89828,0
2873,33125,26
2874,52572,0
2876,62217,0
2877,18972,3
2878,13144,0
2880,31626,1
2881,96103,2
2882,30238,4
2884,27829,1
2885,73529,2
2889,80805,0
2890,74434,4
2891,70632,0
2892,30421,1
2895,79331,9
2896,4634,1
2897,37687,2
2898,5872,1
2899,74936,0
2900,92629,32
2901,75560,0
2903,84656,0
2904,15722,3
2906,53941,1
2907,92115,33
2908,47854,0
2910,95726,4
2912,87937,2
2913,40202,57
2914,54731,0
2915,24588,7
2917,46745,1
2920,58367,3
2921,45381,3
2922,61460,0
2923,83821,0
2924,65723,2
2925,1985,3
2926,7514,10
2927,5681,0
2928,74701,21
2929,66040,2
2931,95640,3
2932,60511,2
2933,58318,6
2934,55922,0
2935,30328,91
2936,75459,2
2937,41352,0
2938,17261,0
2939,89178,7
2940,98125,38
2941,94609,26
2942,16411,0
2943,81428,4
2944,22060,7
2945,94520,69
2946,14627,0
2947,14723,1
2948,55070,5
2949,21665,0
2951,7940,18
2952,62447,2
2953,95257,0
2955,49012,2
2957,13078,5
2958,31033,1
2959,53011,1
2960,33146,42
2963,6243,0
2964,21201,44
2966,80750,0
2967,56169,0
2968,12985,0
2969,19374,2
2971,90743,0
2972,7092,13
2974,83541,0
2975,50073,1
2977,77451,0
2978,68018,0
2979,87522,1
2980,39540,12
2981,30456,0
2982,56736,1
2983,15323,3
2984,48360,8
2985,38313,0
2986,7932,23
2987,38366,1
2988,14304,32
2990,59457,13
2991,79087,1
2992,28101,1
2993,47355,2
2994,15442,1
2997,88253,0
2999,40140,0
3000,71350,3
3001,99926,0
3002,95246,1
3003,37211,66
3005,94132,17
3006,80515,0
3007,27909,32
3008,1830,18
3010,7930,15
3011,81524,2
3013,52170,0
3014,46742,3
3015,94015,31
3016,44045,1
3017,60021,5
3018,17238,1
3019,27959,12
3020,54839,0
3021,68010,0
3022,97239,27
3023,77381,26
3025,91342,37
3026,55103,12
3027,99620,0
3028,66010,0
3029,97005,54
3031,55806,9
3033,28771,6
3034,29438,3
3035,48866,2
3036,23225,30
3037,85620,0
3038,97739,8
3039,49238,1
3040,92242,0
3042,59527,0
3044,11429,9
3045,46182,1
3046,50571,0
3047,27834,45
3048,79070,12
3049,66092,3
3051,7057,8
3052,68321,0
3053,87413,8
3055,28435,1
3057,79935,18
3058,2467,18
3060,23504,10
3062,10566,25
3063,36561,16
3065,39743,1
3066,57448,0
3067,51012,7
3068,40165,21
3069,64459,0
3070,40010,2
3072,27312,16
3073,70053,18
3075,8850,7
3078,28665,0
3079,96019,3
3080,32601,28
3081,67017,2
3082,66761,0
3083,73669,2
3084,48476,0
3088,65202,34
3089,85542,0
3090,22940,1
3091,43155,1
3092,26519,1
3095,30188,54
3096,43337,0
3097,79501,2
3098,43548,0
3101,79701,61
3104,18235,15
3105,98408,10
3106,87575,0
3108,49835,1
3109,53964,3
3110,17403,32
3111,77064,31
3112,4653,1
3113,58042,1
3115,83716,12
3121,37618,5
3122,77963,4
3123,59016,0
3124,20613,7
3125,64053,2
3126,84665,0
3127,2893,19
3128,25040,0
3129,40223,43
3131,24579,1
3132,74729,1
3133,17320,3
3134,19046,30
3136,48506,12
3137,2474,17
3139,73729,1
3141,26447,0
3142,6498,8
3143,17360,2
3144,53029,20
3145,12743,0
3146,40744,6
3148,80121,16
3149,62223,12
3150,19464,44
3152,30305,77
3153,49657,3
3154,70395,3
3155,19390,9
3156,95558,0
3158,38334,0
3159,48212,18
3160,63465,0
3161,2453,30
3162,27376,8
3164,34108,30
3166,49328,2
3167,60552,2
3168,15924,0
3169,48651,3
3170,42649,0
3172,26075,0
3173,39819,10
3174,17035,0
3177,55041,6
3178,48607,4
3179,72762,31
3180,98258,23
3181,77019,33
3182,28072,1
3184,32466,2
3185,29555,3
3186,50682,1
3187,42104,34
3189,98244,3
3191,32428,11
3193,7416,6
3194,97113,9
3196,47038,0
3197,78725,2
3198,91770,46
3199,71269,8
3200,37061,3
3201,46705,2
3202,52073,1
3203,13460,3
3204,72173,4
3205,24121,10
3206,6331,2
3208,64633,6
3209,23321,26
3210,72567,0
3211,45735,0
3212,37772,7
3213,95451,6
3214,68417,0
3215,44857,20
3216,68758,1
3217,90024,85
3219,74346,4
3220,29128,1
3221,19444,8
3223,25123,0
3224,48470,1
3225,48167,24
3228,13141,0
3230,18624,1
3233,40511,38
3234,92545,15
3235,27842,1
3236,12120,0
3237,54169,2
3238,77082,29
3239,71354,1
3241,14171,1
3242,71949,1
3243,65335,0
3244,43522,2
3246,44502,8
3247,6068,2
3249,65051,4
3251,15851,4
3252,90292,50
3253,50044,1
3255,5648,0
3256,55060,27
3258,39113,0
3259,27937,1
3260,14777,0
3261,76247,7
3262,62695,0
3265,75469,0
3266,16034,1
3267,30757,1
3268,6820,25
3269,28365,10
3271,74054,0
3272,17501,3
3273,37052,0
3274,95361,22
3275,91752,22
3276,15084,12
3277,7107,16
3278,1474,1
3279,74028,1
3280,65717,1
3281,49821,1
3282,75839,2
3283,80125,14
3285,32825,23
3286,61568,4
3288,57620,1
3290,34287,13
3292,50455,0
3293,85554,0
3294,47710,17
3295,21840,0
3296,27928,1
3297,40205,24
3298,85015,22
3299,24127,2
3300,76474,0
3301,47456,0
3302,82501,23
3303,63629,1
3304,3234,4
3306,58031,0
3307,13651,0
3308,18032,4
3309,46115,1
3310,64442,1
3311,74423,0
3314,71701,15
3315,41385,0
3316,38565,0
3317,46360,39
3318,14701,33
3319,33538,2
3320,15131,7
3322,32361,0
3324,33462,30
3325,67854,1
3326,20110,59
3327,98361,1
3328,32955,33
3329,41056,14
3330,11964,3
3331,49795,1
3332,27045,6
3333,44077,40
3334,79720,23
3336,28553,0
3337,81526,5
3338,76634,5
3339,5461,4
3340,98570,2
3341,26294,0
3342,13815,13
3343,22311,9
3344,28640,6
3346,46501,2
3349,18245,0
3351,11553,18
3353,13132,1
3354,60633,5
3355,13856,5
3358,32726,19
3359,65686,4
3360,23084,1
3361,49913,6
3362,38668,10
3363,42071,27
3365,62621,1
3366,7045,12
3367,80123,41
3368,89510,2
3370,77640,10
3371,44047,7
3373,27526,32
3375,2561,1
3377,49728,0
3378,23119,0
3380,39365,4
3381,49668,2
3382,29714,1
3383,74074,30
3384,29412,30
3385,13438,2
3386,12863,0
3388,27249,5
3389,13037,6
3390,66018,5
3391,78744,24
3392,15038,0
3393,84065,40
3394,74061,1
3395,49817,0
3398,3858,2
3400,31642,2
3401,23921,1
3402,98001,41
3405,92020,66
3406,52314,5
3407,36750,2
3408,6040,36
3409,31566,1
3411,30218,1
3412,33187,9
3413,64483,0
3414,32102,2
3415,50541,1
3416,19132,12
3418,47575,1
3419,54487,11
3420,92055,5
3421,37030,5
3423,56150,3
3426,1612,3
3429,57108,29
3430,52048,0
3431,55359,8
3432,57701,62
3433,12980,0
3434,97446,4
3435,40854,0
3437,57430,3
3438,86520,0
3439,35072,1
3440,90504,23
3441,51104,11
3442,75572,2
3443,17235,1
3445,7935,1
3446,87323,1
3447,34677,31
3448,31022,1
3450,16731,1
3451,74881,2
3452,72459,0
3453,48145,1
3454,2719,14
3455,46323,10
3456,92284,15
3457,65054,1
3458,3751,1
3459,6438,2
3462,52337,0
3463,76009,10
3464,44432,8
3465,98402,33
3466,64673,2
3467,54876,1
3468,90017,68
3469,75556,1
3472,54760,0
3473,27014,1
3474,70342,3
3475,32322,2
3478,57536,0
3479,21774,7
3480,41076,12
3481,36278,3
3483,43832,4
3484,21538,0
3485,28649,0
3486,49508,27
3487,56581,0
3488,63459,2
3489,58849,2
3490,47030,0
3491,61450,1
3492,37886,1
3494,75682,0
3495,79346,1
3496,59046,0
3497,27513,46
3498,79404,16
3499,92131,36
3501,14613,6
3502,63130,24
3503,5874,0
3506,54614,2
3507,53103,4
3509,33051,1
3510,17814,3
3511,76370,0
3512,98282,9
3513,50545,0
3514,99772,0
3515,90803,37
3516,30441,1
3517,65270,17
3518,93608,0
3519,37022,1
3520,53170,1
3521,62821,9
3522,3042,7
3523,6029,9
3524,43014,2
3525,94544,40
3526,92126,58
3527,62312,1
3529,50042,0
3531,49893,1
3533,52768,1
3534,92563,28
3535,1057,5
3537,5071,1
3539,18201,24
3540,49868,5
3543,66738,0
3544,49719,2
3545,54648,0
3546,29571,8
3547,38671,32
3548,41360,0
3549,61473,2
3551,19534,2
3552,76443,2
3553,95548,0
3555,55389,2
3556,65284,1
3558,2762,12
3559,31523,8
3561,12198,4
3564,63102,17
3565,33122,48
3566,51636,0
3568,56068,1
3569,40831,8
3570,32833,4
3572,68041,1
3573,27862,0
3574,21144,11
3576,70787,0
3577,37924,11
3578,15368,0
3579,7838,2
3580,19979,0
3581,90049,64
3582,60107,26
3583,80751,18
3585,2553,1
3586,65550,1
3589,80106,3
3591,13069,16
3593,85730,12
3594,28169,0
3595,58047,3
3597,15427,0
3599,67053,1
3600,39347,1
3601,78593,1
3602,24737,0
3603,76801,23
3604,87031,17
3606,33558,16
3608,1088,1
3609,28551,5
3610,29372,2
3612,28762,3
3614,33956,4
3617,70785,10
3618,71422,1
3619,47433,2
3621,83656,0
3622,44264,4
3623,79735,10
3624,75566,0
3625,75838,0
3626,10031,29
3627,50644,9
3630,74831,0
3632,99901,21
3633,61075,1
3634,1240,9
3637,35976,17
3638,61569,0
3639,2124,20
3640,43724,6
3641,56262,0
3642,93023,24
3643,93065,66
3644,80720,3
3645,30350,30
3646,24540,27
3647,53223,22
3649,56129,1
3650,61852,0
3651,56676,1
3652,13092,1
3653,60964,3
3654,4443,2
3655,77905,9
3656,27231,1
3657,38111,20
3659,19025,7
3660,71004,0
3661,1835,11
3662,61428,0
3664,29180,7
3665,44404,0
3666,47807,19
3668,33916,18
3669,63143,17
3670,74850,0
3672,5342,0
3673,91205,27
3674,23139,23
3675,12737,1
3677,18343,3
3678,76849,5
3680,93272,1
3681,69345,0
3682,37681,1
3683,6855,10
3684,63703,22
3685,33415,27
3686,29162,2
3687,65274,1
3690,92346,16
3692,80235,7
3694,98568,1
3695,24354,11
3696,33071,42
3697,22737,1
3698,95401,44
3699,61561,3
3701,20868,1
3702,3249,8
3704,20009,53
3706,19549,0
3707,5046,1
3708,30363,5
3710,75479,0
3711,38963,1
3712,4564,1
3714,56590,0
3715,63339,0
3716,62615,3
3717,45146,0
3718,65610,2
3719,28628,0
3720,63012,5
3721,77713,5
3722,30624,1
3723,35973,0
3724,57373,0
3725,61238,2
3726,13783,2
3728,4750,1
3729,28465,5
3730,8511,1
3731,48854,13
3732,1504,5
3733,66780,0
3734,23874,0
3737,74543,0
3738,33912,41
3739,7660,10
3740,64874,0
3741,61021,18
3742,97477,38
3743,16244,0
3745,37726,0
3746,71834,0
3747,62426,0
3748,33547,13
3749,34201,7
3750,42445,9
3751,4231,0
3752,26679,1
3753,44902,11
3754,8534,17
3755,48730,6
3756,84754,2
3757,4984,0
3758,33604,25
3759,52359,0
3760,47120,0
3761,68647,1
3762,29482,3
3764,31552,0
3766,12481,2
3769,71630,0
3770,29137,0
3771,68378,1
3772,29550,21
3774,93454,43
3776,78230,50
3777,70814,12
3779,45338,3
3780,89414,0
3781,33323,41
3783,16314,4
3785,38454,0
3786,71418,5
3787,60401,5
3788,78943,0
3789,55116,20
3790,7740,27
3791,70454,13
3792,44313,17
3793,51231,0
3794,65560,13
3795,68870,0
3796,23030,4
3797,30817,5
3799,63124,19
3801,45770,0
3802,64492,1
3803,64623,0
3804,23464,37
3805,71753,16
3806,71826,1
3808,45302,3
3809,67741,0
3810,23110,1
3811,46077,26
3812,33801,36
3813,38119,37
3814,7927,8
3815,10931,1
3816,93212,4
3817,8353,0
3818,96059,0
3819,1542,1
3820,18103,37
3821,49017,16
3823,34787,51
3824,33844,17
3826,16301,9
3827,15420,0
3828,84714,0
3830,7011,32
3831,58561,2
3832,15053,0
3833,35501,22
3834,73651,4
3835,32277,11
3838,23089,2
3839,19017,1
3840,73749,0
3841,50313,27
3842,35087,0
3843,67501,29
3844,56342,3
3845,51061,0
3847,78252,1
3849,53122,9
3850,83553,0
3851,21662,0
3852,16882,0
3854,33716,19
3855,69211,0
3856,16858,2
3857,14208,4
3859,31905,4
3861,56054,1
3862,79014,6
3863,28125,2
3867,6426,7
3868,49645,1
3869,7102,41
3870,3875,0
3871,33853,13
3872,37339,0
3873,46975,13
3874,40208,10
3877,14143,1
3878,24017,11
3879,12159,5
3880,99022,3
3881,17740,8
3882,40741,25
3883,37921,22
3884,81151,0
3886,85737,16
3887,96105,0
3888,87043,3
3889,49611,0
3890,58756,0
3891,25634,0
3893,46747,1
3894,30411,1
3895,61315,0
3896,30253,46
3897,2871,15
3898,15693,0
3899,49230,7
3900,29650,34
3902,33404,33
3903,17509,4
3904,10523,25
3905,50860,0
3906,89519,8
3907,28623,1
3908,98272,28
3909,77616,0
3910,72611,1
3911,93665,0
3912,56036,1
3913,25114,0
3914,99202,42
3915,28173,30
3917,15624,0
3919,71068,2
3920,95922,0
3921,25567,0
3922,7512,22
3923,43044,2
3924,85357,0
3925,24161,0
3926,77003,14
3927,43320,0
3928,66226,9
3930,49619,0
3931,4085,0
3933,44102,22
3934,26293,0
3935,25705,11
3936,19050,14
3938,55738,0
3939,59472,0
3940,38449,2
3941,21849,2
3942,74344,14
3943,91316,49
3944,55379,37
3945,80610,3
3946,68063,0
3948,38573,0
3949,11756,30
3950,40070,0
3952,33040,58
3953,29544,1
3954,13786,0
3955,61834,5
3956,41557,0
3957,14169,0
3958,15322,0
3959,4572,5
3960,15934,0
3961,17004,5
3963,58741,0
3964,1450,8
3965,67020,1
3967,4086,10
3969,8867,4
3970,70514,1
3971,40810,0
3972,30904,19
3973,21212,18
3975,12121,1
3976,1420,27
3977,43152,0
3979,33815,12
3980,23803,23
3981,48885,0
3982,73701,26
3983,18451,0
3984,75942,0
3987,76164,9
3988,72140,0
3989,41007,1
3990,95425,8
3991,45041,2
3992,2641,1
3994,68025,30
3995,73562,0
3996,51019,1
3998,58017,0
3999,52070,0
4001,44671,0
4002,33165,45
4003,33031,5
4005,75231,55
4008,7620,2
4009,43773,1
4010,63015,1
4011,36605,7
4012,24612,0
4013,66531,1
4014,3830,1
4017,56458,0
4018,68354,1
4021,44837,1
4022,97031,33
4023,22727,5
4024,47353,4
4025,99349,2
4028,19608,16
4029,68057,2
4030,67056,2
4031,73017,1
4032,45152,4
4034,61754,1
4035,78055,1
4036,26217,0
4037,64469,2
4039,87564,0
4040,51245,2
4042,64858,0
4043,15868,1
4044,49098,4
4045,77377,21
4046,15147,10
4047,4062,19
4048,63953,1
4049,75846,2
4051,34756,3
4053,56011,7
4054,75155,1
4055,65668,2
4056,98643,0
4057,78557,11
4058,45334,1
4061,53556,1
4062,72937,1
4063,46737,6
4064,52345,1
4066,56547,3
4067,53538,17
4068,72948,0
4069,40316,0
4070,46142,37
4071,76040,21
4072,75855,0
4073,21562,2
4074,72718,2
4075,10975,0
4080,2841,1
4081,86015,1
4082,23441,0
4084,41166,0
4085,80007,9
4087,76679,0
4088,52069,2
4089,12151,1
4090,8559,4
4091,92058,11
4092,76852,0
4093,72209,27
4094,10984,1
4095,8721,14
4096,6442,1
4098,67104,4
4100,84328,1
4101,15315,0
4102,44695,1
4103,38222,1
4104,2898,3
4105,98593,0
4106,62988,0
4108,86047,6
4110,39834,1
4111,89135,27
4112,71838,0
4114,41073,4
4115,43767,1
4116,17037,1
4117,2576,3
4118,72210,11
4119,39111,9
4122,65613,16
4123,35951,4
4124,44130,51
4125,16117,11
4126,68073,1
4127,97603,24
4128,3873,2
4129,34224,14
4131,4568,1
4132,16613,1
4133,83340,22
4134,50599,0
4135,67140,1
4136,5262,2
4137,35540,2
4138,96141,1
4139,42081,1
4140,49246,1
4141,2806,12
4142,14612,15
4143,61363,0
4144,54511,1
4145,27830,2
4146,75446,2
4149,28901,4
4150,48054,4
4151,2540,18
4152,78104,1
4153,30575,1
4154,13350,9
4155,28790,1
4156,3263,3
4158,69131,0
4159,99356,0
4160,47460,8
4161,60481,8
4162,38359,0
4163,61942,1
4164,64455,0
4166,43609,8
4167,56310,4
4168,57219,0
4169,13035,8
4171,58105,0
4172,24078,6
4173,13615,1
4174,57548,0
4175,49726,2
4176,15945,0
4177,36036,0
4178,44202,18
4179,48915,3
4180,91902,13
4181,46764,1
4185,25107,0
4186,13343,1
4189,49434,0
4190,1129,6
4191,21851,7
4193,92411,5
4194,39567,14
4196,31307,0
4197,65772,1
4198,17606,0
4199,73843,0
4200,49707,24
4201,35986,6
4202,7083,56
4203,59230,8
4204,13080,2
4207,14551,4
4209,23421,2
4210,21901,10
4211,85336,0
4212,8525,6
4213,19904,29
4214,65355,8
4216,15536,0
4217,44255,6
4218,77521,31
4219,46957,0
4220,67357,11
4221,68818,7
4222,51333,0
4223,40940,0
4225,94534,23
4226,1585,3
4227,64060,11
4228,52223,1
4229,27233,1
4230,44813,4
4232,78362,6
4234,54923,7
4235,72396,10
4236,98068,1
4237,20139,0
4238,12852,0
4239,93517,1
4240,49854,7
4241,71653,5
4242,58040,1
4244,20608,0
4245,94539,50
4246,28692,3
4249,11435,33
4251,37879,5
4252,1756,5
4253,61020,1
4254,16374,1
4255,51347,1
4256,59855,1
4257,44094,46
4258,30009,35
4259,82842,1
4260,48858,39
4261,61243,0
4262,79934,4
4263,46017,3
4265,65203,59
4266,4573,1
4267,15015,1
4268,26266,0
4269,11225,28
4270,29929,0
4271,54751,21
4272,73448,3
4273,65259,2
4274,39862,0
4275,35571,0
4276,8055,29
4277,15489,0
4278,16404,1
4279,90026,42
4280,27986,1
4282,7946,3
4283,49701,5
4285,81240,3
4286,28217,68
4288,11740,10
4289,95131,50
4291,27253,17
4292,42441,1
4293,40175,5
4294,80860,0
4295,35802,20
4297,13063,1
4298,27018,3
4299,25083,0
4300,36513,1
4301,36572,2
4303,12134,3
4304,13087,0
4305,67951,5
4306,38452,0
4307,98923,1
4308,5354,2
4310,38255,1
4311,62628,0
4313,47142,0
4314,86315,2
4316,62240,1
4317,86538,0
4318,55918,0
4319,7727,14
4320,53923,1
4321,66216,16
4322,2764,3
4323,37714,1
4324,95641,1
4325,22567,1
4327,49684,59
4328,24325,0
4329,38125,29
4330,15017,25
4333,59451,0
4335,16859,0
4336,16854,1
4337,37412,16
4338,75050,46
4339,25932,0
4340,48911,21
4341,41531,0
4344,68457,0
4345,7054,66
4346,54111,1
4347,26757,6
4351,96084,0
4353,29540,2
4354,65746,5
4355,74844,0
4358,46374,0
4359,72360,4
4361,10605,24
4362,86507,0
4363,56453,0
4364,19975,8
4366,27052,5
4367,25430,5
4368,58230,1
4369,58250,0
4370,73012,15
4372,64052,7
